name,latitude,longitude,area_1,area_2,address,phone,opening_hours_all,rating,avg_price,image
IKEA 宜家家居餐廳,22.6058468,120.3044565,高雄市,前鎮區,高雄市前鎮區中華五路1201號,024-128869,"['星期一 10:00-22:00', '星期二 10:00-22:00', '星期三 10:00-22:00', '星期四 10:00-22:00', '星期五 10:00-22:00', '星期六 10:00-22:00', '星期日 10:00-22:00']",4,85,food_image/IKEA 宜家家居餐廳.jpg
北平楊寶寶蒸餃,22.7242123,120.3277346,高雄市,楠梓區,高雄市楠梓區朝明路106號,073-513322,"['星期一 00:00-01:00, 11:00-00:00', '星期二 00:00-01:00, 11:00-00:00', '星期三 00:00-01:00, 11:00-00:00', '星期四 00:00-01:00, 11:00-00:00', '星期五 00:00-01:00, 11:00-00:00', '星期六 00:00-01:00, 11:00-00:00', '星期日 11:00-00:00, 00:00-01:00']",4.3,120,food_image/北平楊寶寶蒸餃.jpg
韓式料理‧槿韓食堂,22.6367045,120.3047976,高雄市,三民區,高雄市三民區河北一路300號,072-352200,"['星期一 休息', '星期二 11:30-15:00, 17:30-21:30', '星期三 11:30-15:00, 17:30-21:30', '星期四 11:30-15:00, 17:30-21:30', '星期五 11:30-15:00, 17:30-21:30', '星期六 11:30-15:00, 17:30-21:30', '星期日 11:30-15:00, 17:30-21:30']",4.1,600,food_image/韓式料理槿韓食堂.jpg
汕頭泉成沙茶火鍋,22.631906,120.30128,高雄市,新興區,高雄市新興區中山橫路7號,072-885599,"['星期一 00:00-01:00, 11:00-00:00', '星期二 00:00-01:00, 11:00-00:00', '星期三 00:00-01:00, 11:00-00:00', '星期四 00:00-01:00, 11:00-00:00', '星期五 00:00-01:00, 11:00-00:00', '星期六 00:00-01:00, 11:00-00:00', '星期日 11:00-00:00, 00:00-01:00']",4.6,350,food_image/汕頭泉成沙茶火鍋.jpg
好好吃肉韓式烤肉x火鍋 吃到飽,22.6593097,120.3033186,高雄市,左營區,高雄市左營區博愛二路160號,075-587899,"['星期一 11:00-21:30', '星期二 11:00-21:30', '星期三 11:00-21:30', '星期四 11:00-21:30', '星期五 11:00-21:30', '星期六 11:00-21:30', '星期日 11:00-21:30']",4.3,360,food_image/好好吃肉韓式烤肉x火鍋 吃到飽.jpg
老新台菜,22.6485042,120.2858429,高雄市,三民區,高雄市三民區十全三路265號,073-118099,"['星期一 11:30-14:30, 17:30-22:00', '星期二 11:30-14:30, 17:30-22:00', '星期三 11:30-14:30, 17:30-22:00', '星期四 11:30-14:30, 17:30-22:00', '星期五 11:30-14:30, 17:30-22:00', '星期六 11:30-14:30, 17:30-22:00', '星期日 11:30-14:30, 17:30-22:00']",4.6,500,food_image/老新台菜.jpg
漢神巨蛋購物廣場,22.6698975,120.3029487,高雄市,左營區,高雄市左營區博愛二路777號,075-559688,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:30', '星期六 11:00-22:30', '星期日 11:00-22:00']",4.1,500,food_image/漢神巨蛋購物廣場.jpg
仁武烤鴨,22.6876033,120.3518175,高雄市,仁武區,高雄市仁武區鳳仁路95之21號,073-719315,"['星期一 14:00-20:00', '星期二 休息', '星期三 14:00-20:00', '星期四 14:00-20:00', '星期五 14:00-20:00', '星期六 10:00-20:00', '星期日 10:00-20:00']",4.4,230,food_image/仁武烤鴨.jpg
PUTIEN莆田 高雄自由店,22.6700521,120.3106243,高雄市,左營區,高雄市左營區自由三路98號,073-460852,"['星期一 11:30-14:30, 17:30-21:30', '星期二 11:30-14:30, 17:30-21:30', '星期三 11:00-14:30, 17:00-21:30', '星期四 11:30-14:30, 17:30-21:30', '星期五 11:30-14:30, 17:30-21:30', '星期六 11:00-14:30, 17:00-21:30', '星期日 11:00-14:30, 17:00-21:30']",4.7,500,food_image/PUTIEN莆田 高雄自由店.jpg
漢來海港餐廳 漢來店,22.6194638,120.2965251,高雄市,前金區,高雄市前金區成功一路266號43樓,074-128068,"['星期一 06:30-10:30, 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期二 06:30-10:30, 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期三 06:30-10:30, 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期四 06:30-10:30, 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期五 06:30-10:30, 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期六 06:30-10:30, 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期日 06:30-10:30, 11:30-14:00, 14:30-16:30, 17:30-21:30']",4.3,1166,food_image/漢來海港餐廳 漢來店.jpg
高雄林皇宮LV森林百匯,22.6599254,120.3025242,高雄市,鼓山區,高雄市鼓山區博愛二路99號1樓,075-551111,"['星期一 11:30-14:00, 17:30-21:00', '星期二 11:30-14:00, 17:30-21:00', '星期三 11:30-14:00, 17:30-21:00', '星期四 11:30-14:00, 17:30-21:00', '星期五 11:30-14:00, 17:30-21:00', '星期六 11:30-14:00, 17:30-21:00', '星期日 11:30-14:00, 17:30-21:00']",4.2,1090,food_image/高雄林皇宮LV森林百匯.jpg
森川丼丼,22.7258897,120.3263896,高雄市,楠梓區,高雄市楠梓區楠都東街167號,073-556826,"['星期一 11:00-00:00', '星期二 11:00-00:00', '星期三 11:00-00:00', '星期四 11:00-00:00', '星期五 11:00-00:00', '星期六 11:00-00:00', '星期日 11:00-00:00']",4.7,560,food_image/森川丼丼.jpg
威秀影城GOLD CLASS 餐飲,22.6130672,120.3040586,高雄市,苓雅區,高雄市苓雅區三多四路21號13之15樓,073-345566,[],4.3,580,food_image/威秀影城GOLD CLASS 餐飲.jpg
茶六燒肉堂 高雄博愛店,22.6609464,120.3033424,高雄市,左營區,高雄市左營區博愛二路238號,075-566657,"['星期一 00:00-02:00, 11:00-00:00', '星期二 00:00-02:00, 11:00-00:00', '星期三 00:00-02:00, 11:00-00:00', '星期四 00:00-02:00, 11:00-00:00', '星期五 00:00-02:00, 11:00-00:00', '星期六 00:00-02:00, 11:00-00:00', '星期日 11:00-00:00, 00:00-02:00']",4.4,500,food_image/茶六燒肉堂 高雄博愛店.jpg
I'm Kimchi,22.6686019,120.2992447,高雄市,左營區,高雄市左營區南屏路297號,075-229116,"['星期一 11:30-14:30, 17:30-21:30', '星期二 休息', '星期三 11:30-14:30, 17:30-21:30', '星期四 11:30-14:30, 17:30-21:30', '星期五 11:30-14:30, 17:30-21:30', '星期六 11:30-14:30, 17:30-21:30', '星期日 11:30-14:30, 17:30-21:30']",3.9,350,food_image/Im Kimchi.jpg
春囍打邊爐 明誠店,22.6612632,120.3060611,高雄市,左營區,高雄市左營區明誠二路396號,075-564965,"['星期一 11:30-22:30', '星期二 11:30-22:30', '星期三 11:30-22:30', '星期四 11:30-22:30', '星期五 11:30-22:30', '星期六 11:00-22:30', '星期日 11:00-22:30']",4.5,1200,food_image/春囍打邊爐 明誠店.jpg
老新台菜,22.6406778,120.3074861,高雄市,三民區,高雄市三民區九如二路227號,073-133077,"['星期一 11:30-14:00, 17:30-21:30', '星期二 11:30-14:00, 17:30-21:30', '星期三 11:30-14:00, 17:30-21:30', '星期四 11:30-14:00, 17:30-21:30', '星期五 11:30-14:00, 17:30-21:30', '星期六 11:30-14:00, 17:30-21:30', '星期日 11:30-14:00, 17:30-21:30']",4.6,1200,food_image/老新台菜.jpg
野饌日式燒肉,22.6346254,120.3037433,高雄市,新興區,高雄市新興區七賢一路500號,072-369922,"['星期一 11:30-15:00, 17:00-23:00', '星期二 11:30-15:00, 17:00-23:00', '星期三 11:30-15:00, 17:00-23:00', '星期四 11:30-15:00, 17:00-23:00', '星期五 11:30-15:00, 17:00-23:00', '星期六 11:30-15:00, 17:00-23:00', '星期日 11:30-15:00, 17:00-23:00']",3.9,770,food_image/野饌日式燒肉.jpg
劉家酸菜白肉鍋創始店,22.6844592,120.2798254,高雄市,左營區,高雄市左營區介壽路9號,075-823050,"['星期一 11:00-14:00, 14:30-22:30', '星期二 11:00-14:00, 14:30-22:30', '星期三 11:00-14:00, 14:30-22:30', '星期四 11:00-14:00, 14:30-22:30', '星期五 11:00-14:00, 14:30-22:30', '星期六 11:00-14:00, 14:30-22:30', '星期日 11:00-14:00, 14:30-22:30']",4.1,450,food_image/劉家酸菜白肉鍋創始店.jpg
凱恩斯岩燒餐廳 高雄巨蛋店,22.6702305,120.3016423,高雄市,左營區,高雄市左營區新榮街155號,075-557798,"['星期一 11:30-15:00, 17:30-22:00', '星期二 11:30-15:00, 17:30-22:00', '星期三 11:30-15:00, 17:30-22:00', '星期四 11:30-15:00, 17:30-22:00', '星期五 11:30-15:00, 17:30-22:00', '星期六 11:30-22:00', '星期日 11:30-22:00']",4.3,1000,food_image/凱恩斯岩燒餐廳 高雄巨蛋店.jpg
ROOF ISLAND 屋頂 棕櫚餐廳,22.6643423,120.3057721,高雄市,左營區,高雄市左營區立文路51號,075-509955,"['星期一 00:00-02:00, 18:00-00:00', '星期二 00:00-02:00, 18:00-00:00', '星期三 00:00-02:00, 18:00-00:00', '星期四 00:00-02:00, 18:00-00:00', '星期五 00:00-02:00, 18:00-00:00', '星期六 00:00-02:30, 18:00-00:00', '星期日 18:00-00:00, 00:00-02:30']",4.3,600,food_image/ROOF ISLAND 屋頂 棕櫚餐廳.jpg
田季發爺燒肉 高雄中山店,22.6249173,120.301489,高雄市,新興區,高雄市新興區中山一路6之20、21號,072-820228,"['星期一 00:00-02:00, 11:30-00:00', '星期二 00:00-02:00, 11:30-00:00', '星期三 00:00-02:00, 11:30-00:00', '星期四 00:00-02:00, 11:30-00:00', '星期五 00:00-02:00, 11:30-00:00', '星期六 00:00-02:00, 11:30-00:00', '星期日 11:30-00:00, 00:00-02:00']",4.4,700,food_image/田季發爺燒肉 高雄中山店.jpg
焼肉スマイル（燒肉Smile） 巨蛋明誠店,22.6612375,120.3070686,高雄市,左營區,高雄市左營區明誠二路368號,075-577775,"['星期一 00:00-04:00, 11:00-00:00', '星期二 00:00-04:00, 11:00-00:00', '星期三 00:00-04:00, 11:00-00:00', '星期四 00:00-04:00, 11:00-00:00', '星期五 00:00-04:00, 11:00-00:00', '星期六 00:00-04:00, 11:00-00:00', '星期日 11:00-00:00, 00:00-04:00']",4.6,616,food_image/焼肉スマイル燒肉Smile 巨蛋明誠店.jpg
鴨肉珍,22.6249317,120.2811655,高雄市,鹽埕區,高雄市鹽埕區五福四路258號,075-215018,"['星期一 10:00-20:20', '星期二 休息', '星期三 休息', '星期四 10:00-20:20', '星期五 10:00-20:20', '星期六 10:00-20:20', '星期日 10:00-20:20']",4.3,100,food_image/鴨肉珍.jpg
饗麻饗辣 明誠旗艦店,22.6608523,120.3043191,高雄市,左營區,高雄市左營區明誠二路521號,075-586858,"['星期一 11:30-14:30, 17:00-22:30', '星期二 11:30-14:30, 17:00-22:30', '星期三 11:30-14:30, 17:00-22:30', '星期四 11:30-14:30, 17:00-22:30', '星期五 11:30-14:30, 17:00-22:30', '星期六 11:30-22:30', '星期日 11:30-22:30']",4.3,700,food_image/饗麻饗辣 明誠旗艦店.jpg
肉粽泰Tai,22.6316231,120.2842931,高雄市,鹽埕區,高雄市鹽埕區新興街289號,075-512747,"['星期一 07:00-20:30', '星期二 07:00-20:30', '星期三 07:00-20:30', '星期四 07:00-20:30', '星期五 07:00-20:30', '星期六 07:00-21:00', '星期日 07:00-20:30']",4.1,120,food_image/肉粽泰Tai.jpg
花小豬 正宗韓式烤肉,22.621015,120.297742,高雄市,前金區,高雄市前金區光明街3號,072-211221,"['星期一 17:30-00:00', '星期二 17:30-00:00', '星期三 17:30-00:00', '星期四 17:30-00:00', '星期五 17:30-00:00', '星期六 11:30-00:00', '星期日 11:30-00:00']",4.5,600,food_image/花小豬 正宗韓式烤肉.jpg
東悅坊港式飲茶 高雄富野渡假酒店,22.5981865,120.3205999,高雄市,前鎮區,高雄市前鎮區瑞田街99號9樓,078-225533,"['星期一 11:00-14:00, 17:00-21:00', '星期二 11:00-14:00, 17:00-21:00', '星期三 11:00-14:00, 17:00-21:00', '星期四 11:00-14:00, 17:00-21:00', '星期五 11:00-14:00, 17:00-21:00', '星期六 11:00-14:00, 17:00-21:00', '星期日 11:00-14:00, 17:00-21:00']",4.6,690,food_image/東悅坊港式飲茶 高雄富野渡假酒店.jpg
TASTY西堤牛排,22.6650562,120.3070602,高雄市,左營區,高雄市左營區富國路302號,075-569712,"['星期一 11:30-14:00, 17:30-21:00', '星期二 11:30-14:00, 17:30-21:00', '星期三 11:30-14:00, 17:30-21:00', '星期四 11:30-14:00, 17:30-21:00', '星期五 11:30-14:00, 17:30-21:00', '星期六 11:00-14:00, 17:00-21:00', '星期日 11:00-14:00, 17:00-21:00']",4.4,600,food_image/TASTY西堤牛排.jpg
Bar Tide 屋頂．芭溙,22.6515517,120.2885747,高雄市,鼓山區,高雄市鼓山區青海路106號,075-227717,"['星期一 00:00-02:00, 18:00-00:00', '星期二 00:00-02:00, 18:00-00:00', '星期三 00:00-02:00, 18:00-00:00', '星期四 00:00-02:00, 18:00-00:00', '星期五 00:00-02:00, 18:00-00:00', '星期六 00:00-02:00, 18:00-00:00', '星期日 18:00-00:00, 00:00-02:00']",4.7,500,food_image/Bar Tide 屋頂芭溙.jpg
森本日式和風洋食堂,22.6203434,120.2991171,高雄市,前金區,高雄市前金區中華四路317號,072-219929,"['星期一 11:00-14:00, 17:00-21:00', '星期二 休息', '星期三 11:00-14:00, 17:00-21:00', '星期四 11:00-14:00, 17:00-21:00', '星期五 11:00-14:00, 17:00-21:00', '星期六 11:00-15:00, 17:00-21:00', '星期日 11:00-15:00, 17:00-21:00']",4.4,300,food_image/森本日式和風洋食堂.jpg
香味海產粥 臭豆腐,22.6334491,120.3164975,高雄市,新興區,高雄市新興區七賢一路7號,072-255302,"['星期一 16:00-23:00', '星期二 16:00-23:00', '星期三 16:00-23:00', '星期四 16:00-23:00', '星期五 16:00-23:00', '星期六 16:00-23:00', '星期日 16:00-23:00']",4.1,135,food_image/香味海產粥 臭豆腐.jpg
新堀江商圈,22.6232575,120.3019022,高雄市,新興區,高雄市新興區玉衡裏,None,"['星期一 13:00-00:00', '星期二 13:00-00:00', '星期三 13:00-00:00', '星期四 13:00-00:00', '星期五 13:00-00:00', '星期六 13:00-00:00', '星期日 13:00-00:00']",4.1,0,food_image/新堀江商圈.jpg
赤鬼牛排,22.6631542,120.3034174,高雄市,左營區,高雄市左營區博愛二路318號,075-568895,"['星期一 11:00-22:30', '星期二 11:00-22:30', '星期三 11:00-22:30', '星期四 11:00-22:30', '星期五 11:00-22:30', '星期六 11:00-23:00', '星期日 11:00-23:00']",3.5,600,food_image/赤鬼牛排.jpg
咕嚕咕嚕家,22.618688,120.296146,高雄市,前金區,高雄市前金區成功一路260號,072-316667,"['星期一 11:00-14:00, 17:00-21:00', '星期二 11:00-14:00, 17:00-21:00', '星期三 11:00-14:00, 17:00-21:00', '星期四 11:00-14:00, 17:00-21:00', '星期五 11:00-14:00, 17:00-21:00', '星期六 11:00-15:00, 17:00-21:00', '星期日 11:00-15:00, 17:00-21:00']",4.5,150,food_image/咕嚕咕嚕家.jpg
TASTy 西堤牛排 鳳山家樂福店,22.6289508,120.3480588,高雄市,鳳山區,高雄市鳳山區中山西路236號,077-902022,"['星期一 11:30-14:00, 17:30-21:00', '星期二 11:30-14:00, 17:30-21:00', '星期三 11:30-14:00, 17:30-21:00', '星期四 11:30-14:00, 17:30-21:00', '星期五 11:30-14:00, 17:30-21:30', '星期六 11:00-14:00, 17:00-21:00', '星期日 11:00-14:00, 17:00-21:00']",4.6,730,food_image/TASTy 西堤牛排 鳳山家樂福店.jpg
港園牛肉麵,22.6210904,120.2877845,高雄市,鹽埕區,高雄市鹽埕區大成街55號,075-613842,"['星期一 10:30-20:00', '星期二 10:30-20:00', '星期三 10:30-20:00', '星期四 10:30-20:00', '星期五 10:30-20:00', '星期六 10:30-20:00', '星期日 10:30-20:00']",4.2,110,food_image/港園牛肉麵.jpg
Gien Jia 挑食,22.630598,120.298989,高雄市,前金區,高雄市前金區中正四路80號,072-885252,"['星期一 休息', '星期二 11:30-14:30, 17:30-21:30', '星期三 11:30-14:30, 17:30-21:30', '星期四 11:30-14:30, 17:30-21:30', '星期五 11:30-14:30, 17:30-21:30', '星期六 11:30-14:30, 17:30-21:30', '星期日 11:30-14:30, 17:30-21:30']",4.2,700,food_image/Gien Jia 挑食.jpg
碳佐TANGO麻辣鴛鴦鍋,22.5970729,120.3113687,高雄市,前鎮區,高雄市前鎮區時代南二路88號,075-362333,"['星期一 11:30-00:00', '星期二 11:30-00:00', '星期三 11:30-00:00', '星期四 11:30-00:00', '星期五 11:30-00:00', '星期六 11:30-00:00', '星期日 11:30-00:00']",4.6,800,food_image/碳佐TANGO麻辣鴛鴦鍋.jpg
麗園港式飲茶 (麗尊酒店),22.6270953,120.31371,高雄市,苓雅區,高雄市苓雅區五福一路105號3樓,072-295000,"['星期一 24小時營業', '星期二 24小時營業', '星期三 24小時營業', '星期四 24小時營業', '星期五 24小時營業', '星期六 24小時營業', '星期日 24小時營業']",4.3,800,food_image/麗園港式飲茶 麗尊酒店.jpg
港都茶樓 (高雄翰品酒店),22.624863,120.285632,高雄市,鹽埕區,高雄市鹽埕區大仁路43號3樓,075-614688,"['星期一 11:00-14:00, 17:00-21:00', '星期二 11:00-14:00, 17:00-21:00', '星期三 11:00-14:00, 17:00-21:00', '星期四 11:00-14:00, 17:00-21:00', '星期五 11:00-14:00, 17:00-21:00', '星期六 11:00-14:00, 17:00-21:00', '星期日 11:00-14:00, 17:00-21:00']",4.7,500,food_image/港都茶樓 高雄翰品酒店.jpg
問鼎 ‧ 皇上吉祥 宮廷火鍋 高雄義享店,22.6562023,120.3065032,高雄市,鼓山區,高雄市鼓山區大順一路115號A棟7樓,075-565630,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:00', '星期六 11:00-22:00', '星期日 11:00-22:00']",4.9,2000,food_image/問鼎  皇上吉祥 宮廷火鍋 高雄義享店.jpg
羣島Shaka islands,22.6786355,120.2953953,高雄市,左營區,高雄市左營區新莊仔路46號蓮池潭滑水遊樂園旁,075-883883,"['星期一 00:00-02:00, 18:00-00:00', '星期二 00:00-02:00, 18:00-00:00', '星期三 00:00-02:00, 18:00-00:00', '星期四 00:00-02:00, 18:00-00:00', '星期五 00:00-02:00, 18:00-00:00', '星期六 00:00-02:00, 18:00-00:00', '星期日 18:00-00:00, 00:00-02:00']",4.8,600,food_image/羣島Shaka islands.jpg
19to1鮮選牛排,22.6752361,120.3193695,高雄市,左營區,高雄市左營區民族一路948號2樓之2,073-599800,"['星期一 11:00-14:00, 17:00-20:00', '星期二 11:00-14:00, 17:00-20:00', '星期三 11:00-14:00, 17:00-20:00', '星期四 11:00-14:00, 17:00-20:00', '星期五 11:00-14:00, 17:00-20:00', '星期六 11:00-15:00, 17:00-21:00', '星期日 11:00-15:00, 17:00-21:00']",4.3,300,food_image/19to1鮮選牛排.jpg
饗食天堂 高雄店,22.6130137,120.3043672,高雄市,苓雅區,高雄市苓雅區三多四路21號高雄大遠百11樓,073-322068,"['星期一 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期二 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期三 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期四 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期五 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期六 11:30-14:00, 14:30-16:30, 17:30-21:30', '星期日 11:30-14:00, 14:30-16:30, 17:30-21:30']",4,150,food_image/饗食天堂 高雄店.jpg
打狗英國領事館文化園區山上官邸,22.6188665,120.2668686,高雄市,鼓山區,高雄市鼓山區蓮海路20號,075-250100,"['星期一 10:00-19:00', '星期二 10:00-19:00', '星期三 休息', '星期四 10:00-19:00', '星期五 10:00-19:00', '星期六 09:00-19:00', '星期日 09:00-19:00']",4,0,food_image/打狗英國領事館文化園區山上官邸.jpg
興隆居,22.6303772,120.2936811,高雄市,前金區,高雄市前金區六合二路186號,072-616787,"['星期一 休息', '星期二 休息', '星期三 04:30-11:30', '星期四 04:30-11:30', '星期五 04:30-11:30', '星期六 04:30-11:30', '星期日 04:30-11:30']",3.9,100,food_image/興隆居.jpg
Good Partner 好夥伴咖啡 雙慈店,22.6248338,120.3572347,高雄市,鳳山區,高雄市鳳山區雙慈街21號,077-108339,"['星期一 10:00-21:30', '星期二 10:00-21:30', '星期三 10:00-21:30', '星期四 10:00-21:30', '星期五 10:00-21:30', '星期六 09:00-21:30', '星期日 09:00-21:30']",4.4,650,food_image/Good Partner 好夥伴咖啡 雙慈店.jpg
全心丼飯專賣,22.6320576,120.3187905,高雄市,苓雅區,高雄市苓雅區中正二路56巷33弄2號,072-235733,"['星期一 11:30-14:00, 17:30-20:30', '星期二 11:30-14:00, 17:30-20:30', '星期三 11:30-14:00, 17:30-20:30', '星期四 11:30-14:00, 17:30-20:30', '星期五 11:30-14:00, 17:30-20:30', '星期六 11:30-14:00, 17:30-20:30', '星期日 11:30-14:00, 17:30-20:30']",4.6,400,food_image/全心丼飯專賣.jpg
